repo_name,robust_smells_num,random_metric,full_file_name,NPathComplexity,FallThrough,JavadocParagraph,TrailingComment,IllegalImport,AvoidStaticImport,IllegalCatch,ParameterAssignment,UnnecessaryParentheses
bcvsolutions/CzechIdMng,11.0,14,Realization/backend/core/core-api/src/main/java/eu/bcvsolutions/idm/core/api/event/AbstractEntityEventProcessor.java,1.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0
batfish/batfish,1.0,98,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/Ip.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
batfish/batfish,5.0,98,projects/question/src/main/java/org/batfish/question/filterlinereachability/FilterLineReachabilityAnswerer.java,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
batfish/batfish,10.0,93,projects/batfish/src/main/java/org/batfish/bddreachability/BDDReachabilityAnalysisFactory.java,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0
batfish/batfish,1.0,92,projects/batfish/src/main/java/org/batfish/representation/aws/Region.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
batfish/batfish,8.0,92,projects/batfish/src/main/java/org/batfish/representation/cisco/CiscoNxConversions.java,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
batfish/batfish,1.0,81,projects/batfish-common-protocol/src/main/java/org/batfish/vendor/VendorConfiguration.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,20.0,77,projects/batfish/src/main/java/org/batfish/grammar/palo_alto/PaloAltoConfigurationBuilder.java,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0
batfish/batfish,3.0,75,projects/question/src/main/java/org/batfish/question/NeighborsQuestionPlugin.java,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
batfish/batfish,2.0,72,projects/batfish/src/main/java/org/batfish/job/ConvertConfigurationJob.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
batfish/batfish,13.0,72,projects/batfish-common-protocol/src/main/java/org/batfish/common/topology/TopologyUtil.java,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,3.0,70,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/questions/PropertySpecifier.java,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
batfish/batfish,22.0,67,projects/question/src/main/java/org/batfish/question/routes/RoutesAnswererUtil.java,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
batfish/batfish,1.0,67,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/routing_policy/RoutingPolicy.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,2.0,64,projects/batfish/src/main/java/org/batfish/dataplane/ibdp/IncrementalDataPlane.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
batfish/batfish,5.0,62,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/HeaderSpace.java,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
batfish/batfish,3.0,60,projects/batfish/src/main/java/org/batfish/representation/vyos/VyosConfiguration.java,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,35.0,60,projects/batfish/src/main/java/org/batfish/main/Batfish.java,4.0,0.0,0.0,13.0,0.0,11.0,6.0,0.0,1.0
batfish/batfish,1.0,59,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/AbstractRoute.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,1.0,57,projects/batfish-common-protocol/src/main/java/org/batfish/common/bdd/IpSpaceToBDD.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,1.0,55,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/BgpPeerConfig.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,5.0,51,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/Flow.java,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
batfish/batfish,2.0,50,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/bgp/BgpTopologyUtils.java,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
batfish/batfish,1.0,49,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/FibImpl.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
batfish/batfish,2.0,47,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/GeneratedRoute.java,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,1.0,45,projects/question/src/main/java/org/batfish/question/VIModelQuestionPlugin.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,26.0,44,projects/batfish-client/src/main/java/org/batfish/client/Client.java,7.0,0.0,0.0,5.0,2.0,2.0,9.0,0.0,1.0
batfish/batfish,6.0,38,projects/batfish-common-protocol/src/main/java/org/batfish/common/bdd/BDDPacket.java,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
batfish/batfish,10.0,37,projects/batfish/src/main/java/org/batfish/dataplane/traceroute/TracerouteEngineImplContext.java,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
batfish/batfish,2.0,37,projects/batfish/src/main/java/org/batfish/representation/palo_alto/PaloAltoConfiguration.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
batfish/batfish,2.0,31,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/Configuration.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,1.0,30,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/BgpPassivePeerConfig.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,32.0,29,projects/batfish/src/main/java/org/batfish/dataplane/ibdp/IncrementalBdpEngine.java,1.0,0.0,0.0,24.0,0.0,7.0,0.0,0.0,0.0
batfish/batfish,34.0,26,projects/coordinator/src/main/java/org/batfish/coordinator/WorkMgr.java,3.0,0.0,0.0,4.0,0.0,8.0,18.0,0.0,1.0
batfish/batfish,2.0,26,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/Prefix.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
batfish/batfish,2.0,25,projects/batfish/src/main/java/org/batfish/dataplane/protocols/BgpProtocolHelper.java,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,5.0,22,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/questions/BgpPeerPropertySpecifier.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
batfish/batfish,2.0,21,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/Interface.java,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
batfish/batfish,2.0,19,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/StaticRoute.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
batfish/batfish,7.0,18,projects/batfish/src/main/java/org/batfish/representation/cisco/CiscoConversions.java,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0
batfish/batfish,42.0,17,projects/coordinator/src/main/java/org/batfish/coordinator/WorkMgrService.java,1.0,0.0,0.0,1.0,0.0,2.0,38.0,0.0,0.0
batfish/batfish,2.0,15,projects/batfish/src/main/java/org/batfish/dataplane/rib/BgpRib.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,1.0,9,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/BgpProcess.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,1.0,5,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/Vrf.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
batfish/batfish,5.0,3,projects/batfish/src/main/java/org/batfish/job/ParseVendorConfigurationJob.java,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
batfish/batfish,45.0,3,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/ForwardingAnalysisImpl.java,0.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,1.0
batfish/batfish,2.0,1,projects/batfish-common-protocol/src/main/java/org/batfish/datamodel/BgpRoute.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
batfish/batfish,2.0,1,projects/question/src/main/java/org/batfish/question/searchfilters/SearchFiltersAnswerer.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
batfish/batfish,1.0,1,projects/batfish/src/main/java/org/batfish/bddreachability/BDDReachabilityAnalysis.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,20.0,99,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/rf2/exporter/Rf2RefSetExporter.java,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,3.0,95,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedOWLExpressionConverter.java,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
b2ihealthcare/snow-owl,9.0,95,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/core/domain/refset/SnomedReferenceSetMember.java,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0
b2ihealthcare/snow-owl,1.0,95,snomed/com.b2international.snowowl.snomed.reasoner/src/com/b2international/snowowl/snomed/reasoner/converter/RelationshipChangeConverter.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,93,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedConceptCreateRequest.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,93,core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/merge/Merge.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,92,snomed/com.b2international.snowowl.snomed.reasoner/src/com/b2international/snowowl/snomed/reasoner/classification/ClassifyOperation.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,4.0,89,snomed/com.b2international.snowowl.snomed.reasoner/src/com/b2international/snowowl/snomed/reasoner/request/ClassificationJobRequest.java,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,8.0,83,snomed/com.b2international.snowowl.snomed.reasoner/src/com/b2international/snowowl/snomed/reasoner/request/SaveJobRequest.java,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,83,core/com.b2international.snowowl.datastore/src/com/b2international/snowowl/datastore/request/AbstractBranchChangeRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,81,core/com.b2international.snowowl.datastore/src/com/b2international/snowowl/datastore/request/job/SearchJobRequest.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,49.0,80,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/index/taxonomy/ReasonerTaxonomyBuilder.java,1.0,0.0,0.0,35.0,0.0,13.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,78,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/dsv/SnomedDSVExportRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
b2ihealthcare/snow-owl,13.0,73,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedInactivationReasonUpdateRequest.java,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,15.0,71,snomed/com.b2international.snowowl.snomed.reasoner/src/com/b2international/snowowl/snomed/reasoner/ontology/DelegateOntology.java,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,7.0,69,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/rf2/SnomedRf2ExportRequest.java,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,68,snomed/com.b2international.snowowl.snomed.core.rest/src/com/b2international/snowowl/snomed/core/rest/SnomedReferenceSetRestService.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,6.0,64,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/rf2/importer/Rf2TransactionContext.java,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,64,core/com.b2international.snowowl.datastore/src/com/b2international/snowowl/core/repository/RepositoryTransactionContext.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,62,core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/events/AsyncRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,4.0,61,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/EvaluateQueryRefSetMemberRequest.java,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,13.0,59,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedAssociationTargetUpdateRequest.java,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,3.0,57,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/IdRequest.java,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,56,snomed/com.b2international.snowowl.snomed.ql/src-gen/com/b2international/snowowl/snomed/ql/ql/impl/QueryImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
b2ihealthcare/snow-owl,3.0,56,cis/com.b2international.snowowl.snomed.cis/src/com/b2international/snowowl/snomed/cis/client/CisSnomedIdentifierService.java,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,53,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/index/taxonomy/ReasonerTaxonomy.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,12.0,50,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/index/entry/SnomedConceptDocument.java,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,1.0
b2ihealthcare/snow-owl,1.0,50,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/core/ql/DefaultSnomedQueryParser.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,6.0,49,commons/com.b2international.commons/src/com/b2international/commons/platform/PlatformUtil.java,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0
b2ihealthcare/snow-owl,1.0,47,core/com.b2international.snowowl.datastore/src/com/b2international/snowowl/datastore/request/version/CodeSystemVersionCreateRequest.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,46,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedDescriptionAcceptabilityUpdateRequest.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,44,core/com.b2international.snowowl.datastore/src/com/b2international/snowowl/core/authorization/AuthorizedRequest.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,18.0,43,commons/com.b2international.index/src/com/b2international/index/es/admin/EsIndexAdmin.java,2.0,0.0,0.0,4.0,0.0,5.0,7.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,42,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/core/SnomedPlugin.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
b2ihealthcare/snow-owl,11.0,41,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/core/domain/SnomedConcept.java,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0
b2ihealthcare/snow-owl,3.0,41,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/dsv/MapTypeRefSetDSVExporter.java,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,40,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/converter/SnomedReferenceSetMemberConverter.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,6.0,39,snomed/com.b2international.snowowl.snomed.reasoner/src/com/b2international/snowowl/snomed/reasoner/normalform/NormalFormGenerator.java,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,32,snomed/com.b2international.snowowl.snomed.ql/src-gen/com/b2international/snowowl/snomed/ql/ql/impl/QlFactoryImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,5.0,27,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/index/change/ConceptChangeProcessor.java,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,26,core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/terminology/TerminologyRegistry.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,3.0,23,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/rf2/SnomedRf2ImportRequest.java,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,4.0,22,core/com.b2international.snowowl.datastore/src/com/b2international/snowowl/core/validation/ValidateRequest.java,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
b2ihealthcare/snow-owl,5.0,21,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedRequests.java,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,1.0,20,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedDescriptionUpdateRequest.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,19,core/com.b2international.snowowl.core.rest/src/com/b2international/snowowl/core/rest/SnowOwlApiConfig.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
b2ihealthcare/snow-owl,9.0,16,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedDescriptionSearchRequestBuilder.java,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,3.0,13,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedRefSetMemberSearchRequest.java,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,12.0,11,commons/com.b2international.index/src/com/b2international/index/revision/StagingArea.java,2.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,2.0,9,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/core/ql/SnomedQueryEvaluationRequest.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,16.0,7,core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/SnowOwl.java,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,8.0,6,snomed/com.b2international.snowowl.snomed.datastore/src/com/b2international/snowowl/snomed/datastore/request/SnomedConceptSearchRequest.java,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
b2ihealthcare/snow-owl,6.0,5,snomed/com.b2international.snowowl.snomed.reasoner/src/com/b2international/snowowl/snomed/reasoner/classification/ReasonerTaxonomyInferrer.java,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
axelor/axelor-business-suite,2.0,98,axelor-account/src/main/java/com/axelor/apps/account/db/repo/FixedAssetManagementRepository.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
axelor/axelor-business-suite,1.0,98,axelor-supplychain/src/main/java/com/axelor/apps/supplychain/service/batch/BatchInvoicing.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,5.0,96,axelor-stock/src/main/java/com/axelor/apps/stock/service/InventoryService.java,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,1.0,96,axelor-human-resource/src/main/java/com/axelor/apps/hr/service/project/ProjectPlanningTimeServiceImpl.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axelor/axelor-business-suite,2.0,95,axelor-message/src/main/java/com/axelor/apps/message/service/MessageServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
axelor/axelor-business-suite,1.0,95,axelor-tool/src/main/java/com/axelor/apps/tool/StringTool.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,1.0,94,axelor-helpdesk/src/main/java/com/axelor/apps/helpdesk/service/TimerTicketServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
axelor/axelor-business-suite,5.0,92,axelor-purchase/src/main/java/com/axelor/apps/purchase/service/PurchaseOrderLineServiceImpl.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
axelor/axelor-business-suite,1.0,92,axelor-account/src/main/java/com/axelor/apps/account/service/debtrecovery/DoubtfulCustomerService.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
axelor/axelor-business-suite,2.0,92,axelor-business-project/src/main/java/com/axelor/apps/businessproject/service/ProductTaskTemplateServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
axelor/axelor-business-suite,2.0,91,axelor-stock/src/main/java/com/axelor/apps/stock/db/repo/StockMoveManagementRepository.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,2.0,91,axelor-crm/src/main/java/com/axelor/apps/crm/service/batch/BatchEventReminder.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
axelor/axelor-business-suite,4.0,91,axelor-sale/src/main/java/com/axelor/apps/sale/db/repo/SaleOrderManagementRepository.java,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
axelor/axelor-business-suite,1.0,90,axelor-base/src/main/java/com/axelor/apps/base/service/user/UserServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,1.0,89,axelor-business-project/src/main/java/com/axelor/apps/businessproject/service/projectgenerator/factory/ProjectGeneratorFactoryTask.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
axelor/axelor-business-suite,1.0,87,axelor-marketing/src/main/java/com/axelor/apps/marketing/service/CampaignServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
axelor/axelor-business-suite,1.0,85,axelor-account/src/main/java/com/axelor/apps/account/web/BudgetController.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,1.0,85,axelor-sale/src/main/java/com/axelor/apps/sale/service/configurator/ConfiguratorCreatorServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,2.0,84,axelor-bank-payment/src/main/java/com/axelor/apps/bankpayment/service/bankorder/BankOrderServiceImpl.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
axelor/axelor-business-suite,1.0,83,axelor-production/src/main/java/com/axelor/apps/production/web/CostSheetController.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,1.0,82,axelor-talent/src/main/java/com/axelor/apps/talent/db/repo/TrainingRegisterTalentRepository.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
axelor/axelor-business-suite,2.0,81,axelor-business-project/src/main/java/com/axelor/apps/businessproject/web/SaleOrderProjectController.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
axelor/axelor-business-suite,8.0,80,axelor-supplychain/src/main/java/com/axelor/apps/supplychain/web/SaleOrderController.java,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
axelor/axelor-business-suite,25.0,79,axelor-account/src/main/java/com/axelor/apps/account/web/InvoiceController.java,2.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0
axelor/axelor-business-suite,2.0,79,axelor-base/src/main/java/com/axelor/apps/base/db/repo/PartnerBaseRepository.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
axelor/axelor-business-suite,1.0,79,axelor-account/src/main/java/com/axelor/apps/account/service/batch/BatchRealizeFixedAssetLine.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,1.0,77,axelor-human-resource/src/main/java/com/axelor/apps/hr/service/timesheet/TimesheetServiceImpl.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axelor/axelor-business-suite,1.0,74,axelor-production/src/main/java/com/axelor/apps/production/web/BillOfMaterialController.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,2.0,72,axelor-supplychain/src/main/java/com/axelor/apps/supplychain/service/StockLocationLineServiceSupplychainImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
axelor/axelor-business-suite,2.0,72,axelor-base/src/main/java/com/axelor/apps/base/service/imports/importer/Importer.java,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
axelor/axelor-business-suite,7.0,70,axelor-purchase/src/main/java/com/axelor/apps/purchase/web/PurchaseOrderController.java,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
axelor/axelor-business-suite,2.0,69,axelor-human-resource/src/main/java/com/axelor/apps/hr/service/employee/EmployeeServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
axelor/axelor-business-suite,2.0,69,axelor-base/src/main/java/com/axelor/apps/base/service/PeriodServiceImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
axelor/axelor-business-suite,2.0,69,axelor-supplychain/src/main/java/com/axelor/apps/supplychain/service/PurchaseOrderStockServiceImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
