repo_name,year,Sum_of_Smells,file,MethodLength,NPathComplexity,AvoidInlineConditionals,NestedIfDepth,VisibilityModifier,ccp
nikita36078/J2ME-Loader,2017,10052.0,38,0.0,3.0,45.0,15.0,60.0,0.2531993569131833
nikita36078/J2ME-Loader,2018,8566.0,19,0.0,1.0,14.0,11.0,55.0,0.25463620071684584
nikita36078/J2ME-Loader,2019,4330.0,6,0.0,1.0,3.0,6.0,40.0,0.22975663716814154
nimble-platform/identity-service,2018,648.0,12,0.0,0.0,0.0,0.0,0.0,0.015036199095022622
nimble-platform/identity-service,2019,1406.0,11,0.0,0.0,5.0,0.0,0.0,0.21261290322580645
nzilbb/ag,2017,7254.0,3,6.0,5.0,1.0,41.0,19.0,0.06984313725490196
nzilbb/ag,2018,7835.0,1,8.0,9.0,4.0,51.0,12.0,0.04898837209302325
nzilbb/ag,2019,22789.0,7,27.0,33.0,44.0,349.0,110.0,0.04781609195402298
oaplatform/oap,2017,8437.0,24,0.0,1.0,51.0,6.0,63.0,0.31849246231155776
oaplatform/oap,2018,4405.0,12,0.0,1.0,22.0,3.0,17.0,0.3687216828478964
oaplatform/oap,2019,7176.0,18,0.0,2.0,54.0,13.0,34.0,0.2571968810916179
objective-solutions/taskboard,2017,1310.0,15,0.0,0.0,24.0,1.0,4.0,0.2737790697674419
objective-solutions/taskboard,2018,6713.0,50,0.0,11.0,194.0,0.0,164.0,0.228925
objective-solutions/taskboard,2019,5867.0,33,0.0,9.0,157.0,0.0,117.0,0.2730594795539033
oitsjustjose/Geolosys,2017,106.0,1,0.0,0.0,0.0,0.0,15.0,0.17597461928934013
oitsjustjose/Geolosys,2018,1763.0,7,1.0,1.0,5.0,18.0,22.0,0.1705643153526971
oitsjustjose/Geolosys,2019,2088.0,8,2.0,2.0,7.0,15.0,82.0,0.21333816425120766
oliexdev/openScale,2017,592.0,2,0.0,0.0,0.0,0.0,0.0,0.0880128617363344
oliexdev/openScale,2018,6589.0,50,4.0,8.0,19.0,4.0,4.0,0.0980709219858156
oliexdev/openScale,2019,793.0,4,0.0,2.0,6.0,1.0,6.0,0.0365
oncokb/oncokb,2017,4331.0,26,3.0,24.0,105.0,146.0,3.0,0.20402564102564094
oncokb/oncokb,2018,5288.0,25,7.0,35.0,113.0,159.0,3.0,0.20497058823529413
oncokb/oncokb,2019,5961.0,28,5.0,28.0,134.0,183.0,10.0,0.15229378531073445
onemoonsci/nmrfxprocessor,2017,6228.0,5,7.0,22.0,15.0,52.0,87.0,0.09538157894736841
onemoonsci/nmrfxprocessor,2018,4972.0,6,8.0,20.0,11.0,57.0,74.0,0.13899193548387095
onemoonsci/nmrfxprocessor,2019,3893.0,4,5.0,17.0,12.0,17.0,73.0,0.0798939393939394
ontodev/robot,2017,232.0,5,1.0,2.0,0.0,0.0,0.0,0.2767368421052632
ontodev/robot,2018,1966.0,42,1.0,12.0,0.0,4.0,0.0,0.22064367816091954
ontodev/robot,2019,8727.0,24,2.0,15.0,0.0,29.0,3.0,0.2727033639143731
ontop/ontop,2017,41127.0,277,8.0,15.0,122.0,47.0,123.0,0.19465176470588236
ontop/ontop,2018,40690.0,216,3.0,13.0,179.0,28.0,65.0,0.167953125
ontop/ontop,2019,38209.0,232,4.0,11.0,279.0,40.0,75.0,0.11675523952095808
openbase/bco.bcozy,2017,759.0,23,0.0,0.0,3.0,2.0,0.0,0.28374375
openbase/bco.bcozy,2018,379.0,4,0.0,0.0,3.0,2.0,3.0,0.15904615384615384
openbase/bco.bcozy,2019,329.0,8,0.0,0.0,1.0,1.0,1.0,0.20867068273092365
openbase/jul,2017,2006.0,16,1.0,3.0,7.0,0.0,19.0,0.2508712574850299
openbase/jul,2018,2589.0,16,1.0,9.0,8.0,4.0,31.0,0.22023987538940806
openbase/jul,2019,662.0,4,1.0,1.0,2.0,3.0,4.0,0.3104656488549618
opencadc/caom2db,2017,5788.0,30,9.0,17.0,0.0,21.0,67.0,0.17832307692307692
opencadc/caom2db,2018,2667.0,18,5.0,18.0,2.0,33.0,53.0,0.2764272300469483
opencadc/caom2db,2019,3738.0,12,10.0,22.0,4.0,36.0,64.0,0.2302123287671233
opencb/biodata,2017,28536.0,219,2.0,40.0,190.0,121.0,290.0,0.1137490494296578
opencb/biodata,2018,2233.0,4,2.0,5.0,22.0,41.0,5.0,0.07485714285714286
opencb/biodata,2019,3090.0,12,2.0,11.0,25.0,78.0,18.0,0.2900833333333333
opencb/opencga,2017,62858.0,271,24.0,163.0,425.0,476.0,1263.0,0.26426602564102564
opencb/opencga,2018,66227.0,302,29.0,185.0,460.0,565.0,1081.0,0.2254444444444444
opencb/opencga,2019,84478.0,383,32.0,218.0,499.0,642.0,1534.0,0.2403473756906077
opendaylight/controller,2019,991.0,4,0.0,1.0,4.0,5.0,2.0,0.2386072727272727
opendaylight/netvirt,2017,57698.0,109,7.0,55.0,168.0,313.0,152.0,0.4479631379962193
opendaylight/netvirt,2019,17439.0,15,6.0,46.0,143.0,194.0,24.0,0.4089646464646464
opendaylight/yangtools,2017,5361.0,51,1.0,11.0,44.0,8.0,4.0,0.1967533783783784
opendaylight/yangtools,2018,250.0,2,0.0,2.0,1.0,3.0,0.0,0.2762767441860465
opendaylight/yangtools,2019,1561.0,13,0.0,3.0,21.0,5.0,1.0,0.17628089887640447
openforis/collect,2017,32424.0,56,0.0,7.0,110.0,43.0,22.0,0.19464306784660765
openforis/collect,2018,8496.0,6,0.0,2.0,42.0,7.0,0.0,0.23301086956521735
openforis/collect,2019,1164.0,1,0.0,0.0,4.0,1.0,0.0,0.18160425531914892
openmicroscopy/bioformats,2017,48948.0,32,45.0,109.0,232.0,566.0,358.0,0.2807909836065573
openmicroscopy/bioformats,2018,72996.0,56,65.0,164.0,372.0,851.0,511.0,0.2224342342342342
openmicroscopy/bioformats,2019,16049.0,7,15.0,35.0,53.0,180.0,114.0,0.2525017667844523
openpnp/openpnp,2017,17321.0,88,11.0,29.0,86.0,43.0,305.0,0.3357892074198988
openpnp/openpnp,2018,5727.0,15,5.0,5.0,29.0,15.0,122.0,0.327375
openpnp/openpnp,2019,14360.0,55,8.0,22.0,72.0,34.0,243.0,0.3084423076923077
opensourceBIM/BIMserver,2017,2098.0,3,1.0,0.0,0.0,12.0,0.0,0.07088418079096045
opensourceBIM/BIMserver,2018,73994.0,57,9.0,35.0,197.0,203.0,368.0,0.0885970149253731
opensourceBIM/BIMserver,2019,43666.0,29,8.0,26.0,165.0,163.0,11.0,0.10066981132075473
openthinclient/openthinclient-manager,2017,3807.0,33,0.0,2.0,4.0,3.0,47.0,0.0999251968503937
openthinclient/openthinclient-manager,2018,3536.0,20,0.0,3.0,30.0,3.0,6.0,0.10895238095238094
openthinclient/openthinclient-manager,2019,6455.0,37,0.0,2.0,19.0,2.0,25.0,0.2869394618834081
openzipkin/zipkin,2017,3400.0,11,0.0,4.0,46.0,2.0,41.0,0.27792051282051283
openzipkin/zipkin,2018,600.0,2,0.0,0.0,6.0,0.0,16.0,0.2440074074074074
openzipkin/zipkin,2019,3757.0,15,0.0,1.0,23.0,0.0,118.0,0.24136382536382536
opitzconsulting/orcas,2019,18629.0,8,7.0,10.0,15.0,44.0,57.0,0.2322357723577236
orientechnologies/orientdb,2017,180802.0,144,85.0,296.0,920.0,1120.0,416.0,0.522347565543071
orientechnologies/orientdb,2018,169976.0,130,84.0,289.0,980.0,979.0,397.0,0.4633751051303616
orientechnologies/orientdb,2019,176544.0,162,92.0,274.0,769.0,1074.0,239.0,0.327912
otavanopisto/pyramus,2017,15570.0,36,7.0,27.0,211.0,57.0,10.0,0.126
otavanopisto/pyramus,2018,21762.0,44,6.0,45.0,264.0,74.0,8.0,0.26025
otavanopisto/pyramus,2019,14108.0,35,5.0,30.0,196.0,71.0,10.0,0.20757964601769915
ow2-proactive/scheduling,2017,26056.0,111,3.0,45.0,58.0,63.0,129.0,0.4128904109589041
ow2-proactive/scheduling,2018,21619.0,56,1.0,25.0,33.0,51.0,61.0,0.439983606557377
ow2-proactive/scheduling,2019,14245.0,23,0.0,11.0,21.0,19.0,17.0,0.36293360995850626
pac4j/pac4j,2017,1453.0,21,0.0,2.0,1.0,16.0,24.0,0.16641935483870968
pac4j/pac4j,2018,769.0,5,0.0,1.0,2.0,4.0,12.0,0.1988917525773196
pac4j/pac4j,2019,561.0,2,0.0,0.0,0.0,0.0,12.0,0.06758158995815901
palantir/atlasdb,2017,33259.0,248,3.0,16.0,161.0,10.0,146.0,0.2787912772585669
palantir/atlasdb,2018,14133.0,72,3.0,5.0,37.0,6.0,58.0,0.3010281065088757
palantir/atlasdb,2019,5571.0,18,1.0,1.0,13.0,5.0,51.0,0.33004145077720204
palantir/gradle-baseline,2019,760.0,4,0.0,2.0,11.0,4.0,1.0,0.17501559792027727
peerkar/liferay-gsearch,2018,1065.0,5,0.0,0.0,0.0,0.0,14.0,0.04097499999999999
peerkar/liferay-gsearch,2019,478.0,1,0.0,0.0,1.0,0.0,1.0,0.0990032786885246
pegasus-isi/pegasus,2017,6010.0,4,4.0,6.0,27.0,16.0,21.0,0.19052325581395346
pegasus-isi/pegasus,2018,6441.0,8,3.0,4.0,21.0,19.0,39.0,0.17189743589743586
pegasus-isi/pegasus,2019,417.0,1,0.0,0.0,0.0,0.0,0.0,0.2298600746268657
pentaho/big-data-plugin,2017,21372.0,19,6.0,15.0,62.0,47.0,18.0,0.2348513513513513
pentaho/big-data-plugin,2018,16768.0,25,1.0,1.0,24.0,4.0,70.0,0.17769675090252707
pentaho/big-data-plugin,2019,5655.0,4,2.0,2.0,9.0,6.0,15.0,0.23690980392156866
pentaho/pentaho-hadoop-shims,2018,2222.0,8,1.0,2.0,14.0,0.0,3.0,0.3753760683760684
pentaho/pentaho-kettle,2017,101828.0,22,42.0,112.0,174.0,465.0,236.0,0.3292255639097744
pentaho/pentaho-kettle,2018,129250.0,39,53.0,108.0,225.0,444.0,365.0,0.34770558375634514
pentaho/pentaho-kettle,2019,70967.0,19,18.0,66.0,150.0,207.0,142.0,0.3157626582278481
pepstock-org/Charba,2018,3863.0,30,0.0,0.0,2.0,0.0,4.0,0.1378543046357616
pepstock-org/Charba,2019,5394.0,44,0.0,0.0,5.0,1.0,1.0,0.1383851174934726
phac-nml/irida,2017,27950.0,169,1.0,7.0,20.0,14.0,30.0,0.17051887167262614
phac-nml/irida,2018,33626.0,218,1.0,8.0,28.0,28.0,47.0,0.2195824561403508
phac-nml/irida,2019,23795.0,106,1.0,8.0,16.0,16.0,28.0,0.2455798898071625
phax/ph-commons,2017,7588.0,8,0.0,3.0,95.0,11.0,0.0,0.05327021696252465
phax/ph-commons,2018,1393.0,1,1.0,2.0,5.0,4.0,0.0,0.07587999999999999
phenotips/patient-network,2017,590.0,6,0.0,0.0,3.0,0.0,0.0,0.38236440677966105
phenotips/patient-network,2018,1233.0,12,0.0,0.0,15.0,2.0,4.0,0.4370846774193548
phenotips/patient-network,2019,1433.0,9,0.0,0.0,21.0,2.0,0.0,0.26651499999999995
phoenixctms/ctsms,2017,12353.0,1,5.0,17.0,59.0,68.0,0.0,0.26025
phoenixctms/ctsms,2018,25405.0,4,9.0,31.0,122.0,157.0,0.0,0.2973010752688172
phoenixctms/ctsms,2019,93208.0,43,30.0,79.0,579.0,470.0,148.0,0.18431060606060606
php-coder/mystamps,2017,2143.0,10,0.0,1.0,0.0,0.0,0.0,0.36779760119940025
php-coder/mystamps,2018,4281.0,22,0.0,1.0,1.0,0.0,0.0,0.2350913385826772
php-coder/mystamps,2019,3471.0,18,0.0,1.0,6.0,0.0,0.0,0.3295429616087751
pkiraly/metadata-qa-marc,2017,8413.0,34,3.0,5.0,6.0,14.0,32.0,0.020386117136659426
pkiraly/metadata-qa-marc,2019,5073.0,41,1.0,3.0,3.0,16.0,16.0,0.132444
pousse-cafe/pousse-cafe,2018,67.0,2,0.0,0.0,0.0,0.0,0.0,0.1673076923076923
pousse-cafe/pousse-cafe,2019,806.0,11,0.0,0.0,0.0,1.0,2.0,0.2879222614840989
powsybl/powsybl-core,2017,1432.0,8,0.0,1.0,18.0,2.0,23.0,0.2654882943143813
powsybl/powsybl-core,2018,3743.0,17,2.0,3.0,27.0,10.0,37.0,0.3225281899109792
powsybl/powsybl-core,2019,5101.0,25,0.0,4.0,42.0,13.0,44.0,0.4233471074380165
ppatierno/kaas,2019,8456.0,36,0.0,10.0,84.0,53.0,118.0,0.4208120218579233
pravega/pravega,2017,30469.0,60,0.0,25.0,32.0,4.0,123.0,0.3680623306233062
pravega/pravega,2018,6606.0,21,0.0,1.0,28.0,2.0,1.0,0.3562167630057804
pravega/pravega,2019,5795.0,14,1.0,3.0,43.0,1.0,174.0,0.4816570680628272
prestodb/presto,2017,39110.0,129,8.0,37.0,96.0,63.0,5.0,0.21185431192660548
prestodb/presto,2018,41898.0,114,11.0,36.0,109.0,53.0,25.0,0.21297137546468406
prestodb/presto,2019,48193.0,156,14.0,37.0,118.0,58.0,17.0,0.1958786491127647
project-ncl/pnc,2017,4791.0,29,1.0,1.0,10.0,3.0,22.0,0.2918623853211009
project-ncl/pnc,2018,5578.0,24,2.0,2.0,6.0,2.0,13.0,0.2909136276391554
project-ncl/pnc,2019,3503.0,26,0.0,1.0,6.0,5.0,6.0,0.22681609195402294
projectbuendia/buendia,2019,4484.0,22,1.0,5.0,109.0,8.0,83.0,0.15548585690515804
quarkusio/quarkus,2018,10913.0,84,7.0,31.0,88.0,76.0,115.0,0.1976
quarkusio/quarkus,2019,1083.0,9,2.0,3.0,5.0,14.0,33.0,0.31339871025127863
ram-on/SkyTube,2017,3286.0,19,0.0,0.0,9.0,4.0,11.0,0.20378765432098767
ram-on/SkyTube,2018,3947.0,16,0.0,0.0,10.0,9.0,12.0,0.05389930069930069
ram-on/SkyTube,2019,3482.0,7,1.0,2.0,17.0,10.0,2.0,0.07910543130990416
raoulvdberge/refinedstorage,2017,1640.0,14,0.0,3.0,19.0,12.0,7.0,0.5439790575916229
raoulvdberge/refinedstorage,2018,1962.0,15,1.0,5.0,23.0,20.0,7.0,0.5279363636363635
raoulvdberge/refinedstorage,2019,4967.0,31,1.0,10.0,69.0,37.0,7.0,0.35026436781609194
raydac/mvn-golang,2017,1577.0,2,0.0,2.0,10.0,19.0,1.0,0.08388235294117646
raydac/mvn-golang,2018,1635.0,2,0.0,5.0,13.0,18.0,3.0,-0.008250000000000006
raydac/mvn-golang,2019,2453.0,6,0.0,6.0,16.0,26.0,6.0,0.05350499999999999
react-native-community/react-native-svg,2017,121.0,1,0.0,0.0,1.0,0.0,1.0,0.3906968838526913
react-native-community/react-native-svg,2018,1338.0,12,1.0,1.0,6.0,11.0,25.0,0.4385615384615384
react-native-community/react-native-svg,2019,1891.0,6,1.0,4.0,16.0,11.0,52.0,0.4081736111111111
reactor/reactor-core,2017,25171.0,27,4.0,26.0,70.0,139.0,415.0,0.5776627906976745
reactor/reactor-core,2018,10746.0,4,0.0,1.0,18.0,22.0,31.0,0.5976676557863501
reactor/reactor-core,2019,16881.0,12,0.0,5.0,28.0,63.0,110.0,0.5099420289855071
reactor/reactor-netty,2017,5355.0,15,0.0,4.0,27.0,26.0,99.0,0.39565483870967744
reactor/reactor-netty,2018,8025.0,25,0.0,4.0,20.0,49.0,123.0,0.3636529126213592
reactor/reactor-netty,2019,13824.0,32,0.0,7.0,35.0,55.0,273.0,0.3561947261663285
real-logic/Aeron,2017,6184.0,45,0.0,3.0,22.0,15.0,214.0,0.10212837557125053
real-logic/Aeron,2018,9908.0,58,0.0,12.0,40.0,19.0,202.0,0.08420349999999999
real-logic/Aeron,2019,14779.0,62,3.0,12.0,64.0,32.0,239.0,0.12043234836702955
real-logic/simple-binary-encoding,2017,3763.0,9,0.0,1.0,37.0,8.0,1.0,0.112575
real-logic/simple-binary-encoding,2018,4004.0,4,1.0,0.0,33.0,4.0,0.0,0.08270397111913359
real-logic/simple-binary-encoding,2019,4775.0,7,0.0,0.0,43.0,5.0,16.0,0.10103309692671393
realityforge/arez,2017,16862.0,30,1.0,8.0,84.0,15.0,0.0,0.05607449112169769
realityforge/arez,2019,9019.0,3,1.0,7.0,35.0,12.0,0.0,0.0634874696847211
realityforge/replicant,2017,5324.0,9,1.0,2.0,15.0,24.0,0.0,0.089117202268431
realityforge/replicant,2018,3330.0,2,1.0,1.0,11.0,12.0,0.0,0.03509541745134965
realityforge/replicant,2019,8701.0,13,0.0,2.0,32.0,6.0,0.0,0.054487745098039206
reasonml-editor/reasonml-idea-plugin,2017,3639.0,11,3.0,3.0,19.0,5.0,0.0,0.11854166666666666
reasonml-editor/reasonml-idea-plugin,2018,3766.0,32,1.0,2.0,24.0,10.0,10.0,0.17055683453237408
reasonml-editor/reasonml-idea-plugin,2019,3626.0,32,3.0,10.0,48.0,44.0,222.0,0.14423148148148146
redisson/redisson,2017,19823.0,108,1.0,19.0,26.0,83.0,79.0,0.2946310975609756
redisson/redisson,2018,25213.0,138,4.0,18.0,26.0,85.0,105.0,0.30354471544715445
redisson/redisson,2019,14674.0,52,4.0,21.0,14.0,111.0,80.0,0.3011860795454545
reflectoring/coderadar,2019,5616.0,178,0.0,0.0,1.0,2.0,0.0,0.22132544378698227
rememberber/WePush,2017,168.0,1,1.0,1.0,3.0,4.0,3.0,-0.053
rememberber/WePush,2018,2189.0,12,3.0,5.0,2.0,3.0,8.0,-0.020871794871794882
rememberber/WePush,2019,2249.0,25,7.0,7.0,5.0,12.0,27.0,0.06836834924965893
remkop/picocli,2017,4455.0,2,0.0,9.0,100.0,24.0,60.0,0.11758168316831685
remkop/picocli,2018,4455.0,2,0.0,9.0,100.0,24.0,60.0,0.13873422818791944
remkop/picocli,2019,10764.0,3,0.0,14.0,146.0,34.0,53.0,0.16820497630331752
renyuneyun/Easer,2017,748.0,21,0.0,0.0,0.0,1.0,30.0,0.14665384615384613
renyuneyun/Easer,2018,3714.0,55,0.0,0.0,4.0,4.0,61.0,0.18312765957446808
renyuneyun/Easer,2019,1755.0,19,0.0,1.0,0.0,6.0,33.0,0.12094588235294118
reportportal/commons-dao,2017,45.0,1,0.0,0.0,0.0,0.0,0.0,0.24923115577889446
reportportal/commons-dao,2018,26595.0,246,0.0,1.0,46.0,0.0,432.0,0.272632464255677
reportportal/commons-dao,2019,27676.0,230,0.0,1.0,51.0,0.0,462.0,0.20682453987730054
reportportal/commons-model,2017,1322.0,8,0.0,3.0,27.0,0.0,5.0,0.13495
reportportal/commons-model,2018,2454.0,17,0.0,3.0,30.0,0.0,1.0,0.06570526315789474
reportportal/commons-model,2019,8568.0,96,0.0,6.0,87.0,0.0,3.0,0.0675635738831615
reportportal/service-api,2017,2009.0,14,0.0,0.0,3.0,0.0,3.0,0.4268723404255319
reportportal/service-api,2018,17808.0,198,0.0,0.0,53.0,4.0,8.0,0.28697122302158273
reportportal/service-api,2019,30526.0,366,0.0,1.0,83.0,8.0,27.0,0.2095
reportportal/service-authorization,2017,677.0,9,0.0,0.0,1.0,0.0,0.0,0.18485762711864406
reportportal/service-authorization,2018,1269.0,11,0.0,0.0,1.0,0.0,8.0,0.2397570093457944
reportportal/service-authorization,2019,3647.0,46,0.0,0.0,2.0,1.0,9.0,0.15817977528089888
researchstudio-sat/webofneeds,2017,25440.0,151,2.0,8.0,40.0,19.0,124.0,0.1742061786433848
researchstudio-sat/webofneeds,2018,15243.0,57,2.0,6.0,38.0,17.0,43.0,0.17330101225359615
researchstudio-sat/webofneeds,2019,70207.0,763,10.0,38.0,190.0,72.0,336.0,0.18784902723735408
resilience4j/resilience4j,2017,180.0,1,0.0,0.0,0.0,0.0,2.0,0.207624
resilience4j/resilience4j,2019,2304.0,21,0.0,2.0,10.0,6.0,2.0,0.2838721311475409
robolectric/robolectric,2017,26037.0,87,0.0,14.0,136.0,16.0,124.0,0.2741788079470199
robolectric/robolectric,2018,54755.0,182,5.0,31.0,251.0,136.0,291.0,0.25125326370757173
robolectric/robolectric,2019,9611.0,18,0.0,9.0,42.0,8.0,23.0,0.21699393019726854
rroart/stockstat,2017,793.0,2,1.0,4.0,0.0,2.0,5.0,0.0365
rroart/stockstat,2018,5935.0,20,7.0,12.0,37.0,18.0,52.0,0.048806249999999995
rroart/stockstat,2019,2722.0,12,2.0,8.0,34.0,26.0,18.0,0.14623478260869566
rsahlin/graphics-by-opengl,2017,4020.0,19,0.0,0.0,7.0,2.0,106.0,0.22222543352601154
rsahlin/graphics-by-opengl,2018,11112.0,50,0.0,1.0,42.0,6.0,231.0,0.3466054054054053
rsahlin/graphics-by-opengl,2019,12840.0,57,0.0,2.0,42.0,8.0,258.0,0.3820694444444444
rsksmart/rskj,2017,22089.0,179,3.0,24.0,223.0,32.0,135.0,0.2166673913043478
rsksmart/rskj,2018,18937.0,128,3.0,23.0,223.0,29.0,132.0,0.13033501513622606
rsksmart/rskj,2019,14628.0,76,2.0,25.0,122.0,16.0,21.0,0.07794051446945338
runelite/runelite,2017,2953.0,17,0.0,4.0,11.0,0.0,41.0,0.13225537634408602
runelite/runelite,2019,196455.0,105,8.0,40.0,89.0,79.0,2.0,0.197456059735784
savoirfairelinux/ring-client-android,2017,4945.0,20,1.0,3.0,36.0,23.0,138.0,0.3041203931203931
savoirfairelinux/ring-client-android,2018,6901.0,37,1.0,6.0,51.0,16.0,171.0,0.1592729411764706
savoirfairelinux/ring-client-android,2019,5939.0,23,0.0,5.0,46.0,18.0,119.0,0.14981374722838134
schwabdidier/GazePlay,2017,1425.0,13,1.0,0.0,1.0,2.0,12.0,0.128052752293578
schwabdidier/GazePlay,2018,2134.0,24,1.0,1.0,1.0,2.0,41.0,0.25102384291725105
schwabdidier/GazePlay,2019,6438.0,42,4.0,5.0,17.0,7.0,91.0,0.18951612903225806
scoophealth/oscar,2017,3891.0,3,3.0,10.0,23.0,72.0,2.0,0.3295530973451327
scoophealth/oscar,2018,59559.0,89,18.0,57.0,175.0,245.0,148.0,0.3125811764705882
scoophealth/oscar,2019,146168.0,227,42.0,166.0,310.0,936.0,683.0,0.3429131944444445
scribejava/scribejava,2017,167.0,2,0.0,0.0,0.0,0.0,0.0,0.02371428571428571
scribejava/scribejava,2018,176.0,1,0.0,0.0,2.0,0.0,0.0,0.103625
scribejava/scribejava,2019,224.0,1,0.0,0.0,2.0,0.0,0.0,0.044264840182648396
seata/seata,2019,4104.0,40,0.0,12.0,42.0,28.0,26.0,0.5364489247311826
segler-alex/RadioDroid,2017,3200.0,14,0.0,3.0,1.0,18.0,44.0,0.2905645161290322
segler-alex/RadioDroid,2018,2055.0,7,0.0,2.0,7.0,11.0,33.0,0.23261029411764705
segler-alex/RadioDroid,2019,3724.0,15,1.0,3.0,18.0,30.0,56.0,0.3363502824858757
seratch/jslack,2018,854.0,1,0.0,0.0,0.0,0.0,0.0,0.2738695652173913
seratch/jslack,2019,1127.0,3,0.0,0.0,2.0,0.0,0.0,0.14959950248756218
servinglynk/servinglynk-hmis,2018,34396.0,86,0.0,8.0,9.0,28.0,609.0,0.35852450980392153
servinglynk/servinglynk-hmis,2019,18877.0,58,1.0,16.0,19.0,58.0,73.0,0.2905645161290322
seven332/EhViewer,2018,3940.0,9,1.0,4.0,34.0,13.0,12.0,0.19430263157894734
seven332/EhViewer,2019,3316.0,8,2.0,8.0,48.0,24.0,5.0,0.1965601659751037
shopizer-ecommerce/shopizer,2018,246.0,2,0.0,0.0,0.0,0.0,0.0,0.02371428571428571
shopizer-ecommerce/shopizer,2019,9014.0,24,2.0,3.0,6.0,51.0,0.0,0.12425365853658535
siacs/Conversations,2017,34684.0,27,8.0,31.0,136.0,293.0,100.0,0.21333816425120766
siacs/Conversations,2018,42781.0,43,9.0,33.0,248.0,338.0,132.0,0.17862360801781738
siacs/Conversations,2019,20468.0,19,7.0,33.0,203.0,280.0,61.0,0.25066823529411764
sirixdb/sirix,2017,683.0,1,0.0,2.0,5.0,0.0,6.0,0.2254444444444444
sirixdb/sirix,2018,6787.0,19,1.0,2.0,36.0,36.0,18.0,0.12972916666666665
sirixdb/sirix,2019,13574.0,50,1.0,16.0,88.0,92.0,14.0,0.202931914893617
sk89q/CommandHelper,2017,32538.0,13,9.0,29.0,41.0,211.0,19.0,0.3572083333333333
sk89q/CommandHelper,2018,105214.0,172,31.0,110.0,183.0,417.0,323.0,0.31098200514138813
sk89q/CommandHelper,2019,91638.0,48,25.0,92.0,101.0,452.0,58.0,0.2925438144329897
sklintyg/rehabstod,2017,1876.0,11,0.0,1.0,20.0,3.0,1.0,-0.008126721763085404
sklintyg/rehabstod,2018,1328.0,11,0.0,1.0,5.0,0.0,0.0,0.03738032786885246
sklintyg/rehabstod,2019,561.0,5,0.0,1.0,2.0,3.0,0.0,0.04201421800947866
sklintyg/statistik,2018,2499.0,6,0.0,0.0,26.0,0.0,5.0,0.04823323170731706
sklintyg/statistik,2019,1872.0,4,0.0,0.0,25.0,0.0,5.0,0.04112206572769952
sklintyg/webcert,2017,4580.0,22,0.0,1.0,26.0,5.0,0.0,0.04993502613890962
sklintyg/webcert,2018,6053.0,35,0.0,2.0,36.0,8.0,1.0,0.0342876404494382
sklintyg/webcert,2019,3282.0,12,0.0,0.0,31.0,3.0,1.0,0.10857105263157893
skylot/jadx,2018,10600.0,23,3.0,18.0,15.0,38.0,32.0,0.5765560975609756
skylot/jadx,2019,19705.0,52,2.0,27.0,33.0,70.0,32.0,0.7193972602739725
slartus/4pdaClient-plus,2019,6786.0,18,3.0,11.0,34.0,24.0,54.0,0.0816198347107438
snowflakedb/snowflake-jdbc,2017,6580.0,4,7.0,10.0,41.0,15.0,56.0,0.17604301075268816
snowflakedb/snowflake-jdbc,2018,14826.0,17,12.0,17.0,59.0,22.0,87.0,0.11724456521739128
snowflakedb/snowflake-jdbc,2019,23521.0,24,14.0,23.0,94.0,25.0,128.0,0.2152822384428224
softindex/datakernel,2017,16347.0,34,0.0,3.0,64.0,12.0,55.0,0.34045410628019324
softindex/datakernel,2018,41239.0,119,0.0,33.0,226.0,41.0,149.0,0.2429212765957447
softindex/datakernel,2019,39442.0,132,1.0,30.0,245.0,29.0,206.0,0.21328292046936115
sosy-lab/java-smt,2017,97.0,1,0.0,0.0,0.0,0.0,0.0,0.24771999999999997
sosy-lab/java-smt,2018,2899.0,16,0.0,1.0,1.0,0.0,16.0,0.29647619047619045
sosy-lab/java-smt,2019,2138.0,6,1.0,0.0,3.0,0.0,1.0,0.2502374429223744
spacewalkproject/spacewalk,2017,3013.0,2,1.0,7.0,5.0,9.0,0.0,0.14066908713692944
spinnaker/echo,2017,150.0,1,0.0,0.0,0.0,0.0,19.0,0.2926551724137931
spinnaker/echo,2018,1002.0,8,0.0,0.0,3.0,0.0,28.0,0.5062485875706214
spinnaker/echo,2019,896.0,5,0.0,0.0,1.0,2.0,41.0,0.3598100775193798
spinnaker/halyard,2017,2003.0,25,0.0,3.0,3.0,1.0,39.0,0.3722468239564428
spinnaker/halyard,2018,2108.0,4,0.0,0.0,5.0,0.0,11.0,0.5418585858585857
spinnaker/halyard,2019,1208.0,3,0.0,1.0,8.0,0.0,4.0,0.4095770609318997
splicemachine/spliceengine,2019,27739.0,18,12.0,33.0,67.0,67.0,207.0,0.29908264462809914
spotify/styx,2017,4960.0,31,0.0,2.0,8.0,0.0,14.0,0.12527919463087248
spotify/styx,2018,9159.0,35,0.0,1.0,11.0,4.0,75.0,0.14909677419354836
spotify/styx,2019,7780.0,26,1.0,1.0,18.0,1.0,71.0,0.12237774030354133
spring-cloud-incubator/spring-cloud-gateway,2017,197.0,3,0.0,0.0,0.0,0.0,0.0,0.14805444126074496
spring-cloud-incubator/spring-cloud-gateway,2018,1558.0,11,0.0,0.0,0.0,0.0,0.0,0.3555123287671233
spring-cloud-incubator/spring-cloud-gateway,2019,3409.0,15,0.0,1.0,1.0,0.0,7.0,0.3027901234567901
